Cler_surn	Cler_fore
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	John
Allen	Joseph
Allen	Joseph
Allen	Joseph
Allen	Joseph
Allen	Josephus
Allen	Josephus
Allen	Joshua
Allen	Joshua
Allen	Joshua
Allen	Joshua
Allen	Lemuel
Allen	Lemuell
Allen	Peter
Allen	Peter
Allen	Richard
Allen	Richardus
Allen	Richardus
Allen	Ro:
Allen	Robert
Allen	Robert
Allen	Robertus
Allen	Samuel
Allen	Stephen
Allen	Stephen
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas
Allen	Thomas Dawson
Allen	Thomas Lingen
Allen	Tifield
Allen	Walter
Allen	Wilhelmus
Allen	Wilhelmus
Allen	Wilhelmus
Allen	Willelmus
Allen	William
Allen	William
Allen	William
Allen	William
Allen	William
Allen	William
Allen	William
Allen	William
Allen	William
Allen	William
Allen	William
Allen	William
Allen	William
Allen	William
Allen	William
Allen	William
Allen	Williams
Allen	Williams
Allen Jones	William
Allen Jones	William
Allenson	Allen
Allenson	Allen
Allenson	Edward
Allenson	Gilbert
Allenson	Gilbert
Allenson	Gilbert
Allenson	James
Allenson	Marmaducus
Allenson	Marmaducus
Allenson	Marmaduk
Allenson	Marmaduk
Allenson	Robert
Allenson	Robert
Allenson	William
Allerdyce	David
Allerdyce	David
Allerdyne	David
Allerton	John
Allerton	John
Allerton	John
Allerton	William
Allerton	William
Allerton	William
Allertoun	William
Alleryne	John
Allester	Thomas
Allester	Thomas
Allestree	Richard
Allestree	Richardus
Allestree	Thomas
Allestree	Thomas
Allestree	Thomas
Allestree	Thomas
Allestry	Thomas
Allett	Thomas
Allett	Thomas
Allett	Thomas
Allett	Thos.
Alley	Hieronimus
Alley	Hinvonymus
Alley	Jeremius
Alley	Jerome
Alley	Jerome
Alley	Jerome
Alleyn	Abraham
Alleyn	Abraham
Alleyn	Abraham
Alleyn	Abrahamus
Alleyn	Charles
Alleyn	Charles
Alleyn	Henry
Alleyn	Henry
Alleyn	Henry
Alleyn	Henry
Alleyn	Jacobus
Alleyn	Raph
Alleyn	Richard
Alleyn	Richard
Alleyn	Richard
Alleyn	Richard
Alleyn	Richard
Alleyne	Abraham
Alleyne	Johannes
Alleyne	Johannes
Alleyne	Johannes
Alleyne	Ralph
Alleyne	Richard
